game_id,result,reward
655,win,20.0
656,lose,-25.0
657,lose,-20.0
658,lose,-20.0
659,win,20.0
660,win,20.0
661,win,20.0
662,win,20.0
663,lose,-20.0
664,win,20.0
665,lose,-25.0
666,lose,-20.0
667,lose,-10.0
668,lose,-20.0
669,win,20.0
670,lose,-40.0
671,win,20.0
673,lose,-20.0
674,lose,-20.0
675,lose,-20.0
676,lose,-20.0
677,lose,-40.0
678,win,20.0
679,lose,-10.0
680,lose,-20.0
681,win,30.0
682,lose,-20.0
683,lose,-20.0
684,lose,-10.0
685,win,30.0
686,lose,-20.0
687,win,20.0
688,lose,-10.0
689,lose,-20.0
690,win,20.0
691,win,20.0
692,lose,-20.0
693,win,20.0
694,win,20.0
695,lose,-40.0
697,lose,-10.0
698,lose,-10.0
699,win,20.0
700,lose,-10.0
701,win,20.0
702,lose,-20.0
704,lose,-20.0
705,lose,-10.0
706,win,20.0
707,win,20.0
708,lose,-20.0
709,win,20.0
710,lose,-10.0
711,lose,-20.0
712,win,40.0
715,lose,-20.0
716,lose,-20.0
717,win,30.0
718,win,20.0
719,lose,-20.0
720,lose,-20.0
721,lose,-20.0
722,lose,-20.0
724,lose,-20.0
725,lose,-20.0
726,lose,-20.0
727,lose,-20.0
728,win,20.0
729,lose,-40.0
730,win,20.0
731,lose,-40.0
732,win,30.0
733,win,30.0
734,win,20.0
735,lose,-20.0
736,lose,-10.0
737,lose,-40.0
738,lose,-10.0
739,lose,-20.0
740,lose,-10.0
741,win,20.0
742,lose,-20.0
743,win,20.0
744,win,20.0
745,win,20.0
746,win,20.0
747,lose,-20.0
748,lose,-40.0
749,win,20.0
750,win,20.0
751,lose,-20.0
752,win,40.0
753,lose,-20.0
754,lose,-20.0
755,win,20.0
756,lose,-10.0
757,lose,-20.0
758,lose,-10.0
759,lose,-40.0
760,win,20.0
761,lose,-20.0
762,lose,-20.0
763,lose,-20.0
764,win,30.0
765,lose,-10.0
766,lose,-40.0
767,lose,-20.0
768,lose,-20.0
769,lose,-20.0
771,win,20.0
772,win,30.0
773,lose,-20.0
774,lose,-20.0
775,lose,-20.0
776,win,30.0
777,win,20.0
778,lose,-40.0
779,lose,-10.0
780,lose,-10.0
781,lose,-20.0
782,lose,-20.0
783,lose,-10.0
784,lose,-10.0
785,win,20.0
786,win,20.0
787,lose,-10.0
788,lose,-20.0
789,win,20.0
790,lose,-20.0
791,win,20.0
792,lose,-20.0
793,lose,-20.0
794,win,20.0
795,win,20.0
796,win,20.0
797,win,20.0
799,lose,-20.0
800,win,20.0
801,lose,-20.0
802,win,20.0
803,lose,-40.0
805,lose,-10.0
807,lose,-25.0
808,win,20.0
809,win,40.0
810,win,20.0
811,lose,-20.0
812,lose,-40.0
813,win,20.0
814,lose,-20.0
815,lose,-40.0
816,lose,-20.0
817,win,20.0
818,lose,-20.0
819,lose,-20.0
820,win,20.0
821,lose,-10.0
822,lose,-10.0
823,lose,-20.0
824,win,20.0
827,win,20.0
828,win,20.0
829,lose,-20.0
830,win,20.0
831,win,40.0
832,lose,-20.0
834,win,40.0
835,win,20.0
836,win,30.0
837,lose,-20.0
838,win,40.0
839,lose,-40.0
840,win,40.0
841,lose,-20.0
842,win,30.0
843,lose,-10.0
844,win,20.0
845,win,20.0
846,win,20.0
847,win,20.0
848,lose,-20.0
849,lose,-20.0
850,win,20.0
851,lose,-20.0
852,lose,-20.0
853,lose,-40.0
854,lose,-10.0
855,win,40.0
856,lose,-20.0
857,win,20.0
858,win,40.0
859,win,30.0
860,win,20.0
861,win,20.0
862,lose,-20.0
863,lose,-10.0
864,lose,-20.0
865,lose,-20.0
866,win,20.0
867,lose,-20.0
868,lose,-10.0
869,lose,-20.0
870,lose,-40.0
871,lose,-25.0
872,win,20.0
873,win,20.0
874,win,20.0
875,lose,-40.0
876,lose,-20.0
877,lose,-20.0
878,lose,-20.0
879,lose,-20.0
880,lose,-25.0
881,win,40.0
882,lose,-40.0
883,lose,-20.0
884,lose,-40.0
885,lose,-20.0
886,lose,-20.0
887,lose,-20.0
888,win,20.0
889,win,20.0
890,lose,-20.0
891,lose,-20.0
892,win,20.0
893,win,20.0
894,lose,-20.0
895,lose,-20.0
896,win,20.0
897,lose,-40.0
898,lose,-10.0
899,win,20.0
900,lose,-10.0
901,win,20.0
902,win,20.0
903,lose,-40.0
905,lose,-40.0
906,lose,-40.0
907,win,20.0
908,win,20.0
909,lose,-40.0
910,win,30.0
911,lose,-40.0
912,win,20.0
913,lose,-20.0
914,lose,-20.0
915,lose,-20.0
916,lose,-20.0
917,win,20.0
918,lose,-10.0
919,win,20.0
920,lose,-20.0
921,lose,-20.0
922,lose,-20.0
923,lose,-20.0
924,lose,-25.0
925,lose,-20.0
926,win,20.0
927,win,20.0
928,win,20.0
929,lose,-20.0
930,lose,-20.0
931,lose,-20.0
932,lose,-20.0
933,lose,-20.0
934,win,20.0
935,lose,-20.0
936,lose,-10.0
937,lose,-20.0
938,lose,-10.0
939,lose,-10.0
940,win,20.0
941,lose,-20.0
942,lose,-20.0
943,lose,-10.0
944,lose,-20.0
945,win,20.0
946,win,20.0
947,lose,-40.0
948,win,30.0
950,lose,-10.0
951,lose,-20.0
952,lose,-10.0
953,win,20.0
954,lose,-20.0
955,win,40.0
956,lose,-20.0
957,lose,-20.0
958,lose,-20.0
959,lose,-20.0
960,lose,-10.0
961,win,20.0
962,win,20.0
964,lose,-20.0
965,lose,-20.0
966,lose,-20.0
967,lose,-20.0
968,lose,-20.0
