game_id,result,reward
1152,lose,-20.0
1153,lose,-20.0
1154,lose,-20.0
1155,lose,-20.0
1156,lose,-20.0
1157,lose,-20.0
1158,win,20.0
1160,win,20.0
1161,lose,-20.0
1162,win,20.0
1163,win,20.0
1165,lose,-20.0
1166,lose,-10.0
1167,win,20.0
1168,lose,-20.0
1169,lose,-20.0
1170,win,20.0
1171,lose,-20.0
1172,lose,-20.0
1173,lose,-10.0
1174,lose,-20.0
1175,win,20.0
1176,win,20.0
1177,lose,-20.0
1178,lose,-20.0
1179,lose,-20.0
1180,lose,-10.0
1181,lose,-20.0
1182,lose,-20.0
1183,lose,-20.0
1184,win,20.0
1185,lose,-10.0
1186,win,30.0
1187,lose,-20.0
1188,win,30.0
1189,lose,-20.0
1190,lose,-20.0
1191,lose,-10.0
1192,win,30.0
1193,win,20.0
1194,win,40.0
1195,lose,-20.0
1196,lose,-20.0
1197,win,20.0
1198,lose,-10.0
1199,win,20.0
1200,lose,-20.0
1201,win,30.0
1202,lose,-10.0
1203,lose,-25.0
1204,win,20.0
1205,lose,-20.0
1206,lose,-20.0
1207,win,40.0
1208,win,20.0
1209,win,30.0
1210,win,20.0
1211,win,20.0
1212,win,20.0
1213,lose,-20.0
1214,lose,-10.0
1215,lose,-20.0
1216,win,20.0
1217,win,20.0
1218,win,20.0
1219,lose,-20.0
1220,lose,-20.0
1222,lose,-20.0
1223,lose,-20.0
1224,win,20.0
1225,lose,-20.0
1226,lose,-20.0
1227,win,30.0
1228,lose,-10.0
1229,lose,-20.0
1230,lose,-10.0
1231,lose,-20.0
1232,lose,-20.0
1233,lose,-20.0
1234,win,20.0
1235,lose,-20.0
1236,lose,-20.0
1237,win,20.0
1238,lose,-20.0
1239,win,40.0
1240,lose,-20.0
1241,win,20.0
1242,win,20.0
1243,lose,-20.0
1244,win,20.0
1245,lose,-25.0
1246,win,20.0
1247,lose,-20.0
1248,win,20.0
1249,lose,-20.0
1250,win,20.0
1251,lose,-20.0
1252,win,20.0
1253,win,30.0
1254,lose,-10.0
1255,lose,-20.0
1256,win,30.0
1257,win,20.0
1258,lose,-20.0
1259,lose,-20.0
1260,win,20.0
1261,win,20.0
1262,win,20.0
1264,lose,-10.0
1265,win,20.0
1266,lose,-20.0
1268,win,20.0
1269,win,20.0
1270,lose,-40.0
1271,lose,-20.0
1272,win,20.0
1273,lose,-20.0
1274,lose,-20.0
1275,lose,-20.0
1276,lose,-10.0
1277,lose,-20.0
1278,lose,-20.0
1279,lose,-10.0
1280,win,20.0
1281,win,20.0
1282,lose,-20.0
1283,win,20.0
1284,win,20.0
1285,lose,-10.0
1286,lose,-20.0
1287,lose,-25.0
1288,lose,-20.0
1289,lose,-20.0
1290,lose,-20.0
1291,win,20.0
1292,lose,-20.0
1293,lose,-20.0
1294,win,20.0
1295,win,20.0
1296,lose,-20.0
1297,lose,-20.0
1298,lose,-20.0
1299,lose,-20.0
1300,win,20.0
1301,win,20.0
1302,lose,-10.0
1303,lose,-20.0
1304,win,30.0
1305,lose,-20.0
1306,lose,-10.0
1307,win,20.0
1309,win,20.0
1310,lose,-20.0
1311,win,20.0
1312,win,20.0
1313,win,20.0
1314,lose,-20.0
1315,win,20.0
1316,lose,-20.0
1317,win,20.0
1318,win,20.0
1319,lose,-20.0
1321,lose,-20.0
1322,lose,-20.0
1323,lose,-20.0
1324,lose,-40.0
1325,lose,-20.0
1326,win,20.0
1327,win,20.0
1328,win,20.0
1329,lose,-20.0
1330,lose,-20.0
1331,lose,-20.0
1332,lose,-20.0
1333,win,30.0
1334,lose,-10.0
1335,win,20.0
1336,win,20.0
1337,win,20.0
1338,win,20.0
1339,lose,-20.0
1340,win,20.0
1341,win,20.0
1342,lose,-20.0
1343,win,20.0
1345,lose,-40.0
1346,lose,-10.0
1347,lose,-20.0
1348,lose,-10.0
1349,lose,-20.0
1350,win,20.0
1351,lose,-20.0
1352,lose,-20.0
1354,lose,-10.0
1355,lose,-20.0
1356,win,40.0
1357,lose,-20.0
1358,lose,-20.0
1359,lose,-10.0
1360,lose,-25.0
1361,lose,-20.0
1362,win,30.0
1363,lose,-20.0
1364,lose,-10.0
